Disaster_ID,Disaster_Type,Location,Magnitude,Date,Fatalities,Economic_Loss_in_Million_$,Buildings collapsed,probability
5919,Wildfire,Brazil,1.158620478,1998,2,85,N/A,N/A
5920,Wildfire,USA,3.565505519,2015,1,696,N/A,N/A
5921,Hurricane,Indonesia,5.500996058,2001,1,532,N/A,N/A
5922,Wildfire,China,7.748870971,2009,36,1194,N/A,N/A
5923,Tornado,USA,9.382731357,2017,1,1652,N/A,N/A
5924,Flood,China,9.067913545,2016,24,1948,N/A,N/A
5925,Flood,India,4.585157343,1998,1,537,N/A,N/A
5926,Flood,China,1.925244602,2016,1,439,N/A,N/A
5927,Flood,India,7.289018189,2001,28,871,N/A,N/A
5928,Flood,China,8.558592689,2001,32,1449,N/A,N/A
5929,Wildfire,Japan,9.569853468,1994,32,640,N/A,N/A
5930,Tornado,USA,6.212515177,1997,1,661,N/A,N/A
5931,Earthquake,China,4.227188953,2010,1,1139,N/A,N/A
5932,Earthquake,India,2.297656175,1997,2,396,N/A,N/A
5933,Flood,Japan,9.990112756,2016,37,1406,N/A,N/A
5934,Wildfire,India,2.140899127,1998,1,201,N/A,N/A
5935,Tornado,Japan,5.782395397,2013,0,493,N/A,N/A
5936,Wildfire,India,7.270277632,1997,2,664,N/A,N/A
5937,Flood,Brazil,9.091909959,2001,39,797,N/A,N/A
5938,Earthquake,India,5.169420665,2000,1,820,N/A,N/A
5939,Hurricane,Brazil,1.326084734,2018,0,232,N/A,N/A
5940,Wildfire,Indonesia,2.777641864,2019,4,208,N/A,N/A
5941,Flood,Japan,5.393589928,2008,1,696,N/A,N/A
5942,Earthquake,India,3.336357482,2011,1,754,N/A,N/A
5943,Flood,China,1.173664552,2017,0,237,N/A,N/A
5944,Wildfire,USA,2.239525653,2012,1,464,N/A,N/A
5945,Earthquake,Brazil,6.905016466,2010,0,1205,N/A,N/A
5946,Tornado,Brazil,8.952547342,2002,31,463,N/A,N/A
5947,Earthquake,Japan,5.960829261,2012,0,1169,N/A,N/A
5948,Tornado,India,4.082931499,2001,3,285,N/A,N/A
5949,Hurricane,Japan,9.923900932,1991,27,1036,N/A,N/A
5950,Earthquake,USA,4.154412,2003,0,1255,N/A,N/A
5951,Wildfire,China,2.258806067,2002,0,315,N/A,N/A
5952,Flood,India,9.236534547,2001,2,1154,N/A,N/A
5953,Flood,USA,7.8407124,2008,32,1950,N/A,N/A
5954,Earthquake,Japan,6.665671322,2018,0,1479,N/A,N/A
5955,Earthquake,Brazil,1.796703242,2005,3,258,N/A,N/A
5956,Flood,India,2.62993492,2014,3,389,N/A,N/A
5957,Tornado,USA,6.56124041,1996,0,632,N/A,N/A
5958,Earthquake,India,1.96175822,2008,4,413,N/A,N/A
5959,Hurricane,Japan,4.302661051,2011,0,828,N/A,N/A
5960,Tornado,Brazil,3.262987834,2010,1,226,N/A,N/A
5961,Tornado,Brazil,5.68270525,2011,0,366,N/A,N/A
5962,Wildfire,India,7.415625725,2015,1,937,N/A,N/A
5963,Flood,Brazil,5.030729583,1998,2,394,N/A,N/A
5964,Wildfire,India,8.601533251,2018,1,1240,N/A,N/A
5965,Earthquake,India,2.269651548,2018,0,538,N/A,N/A
5966,Flood,India,4.663768915,2002,0,552,N/A,N/A
5967,Tornado,China,9.9159276,1994,1,785,N/A,N/A
5968,Flood,Japan,5.068212816,1998,1,505,N/A,N/A
5969,Tornado,USA,4.90473121,1995,1,523,N/A,N/A
5970,Flood,Brazil,4.605154456,2007,1,520,N/A,N/A
5971,Hurricane,Japan,7.309460715,1995,20,868,N/A,N/A
5972,Flood,Indonesia,9.800788086,1992,0,483,N/A,N/A
5973,Earthquake,Japan,4.493966122,2001,0,733,N/A,N/A
5974,Tornado,Brazil,8.83676628,1990,1,341,N/A,N/A
5975,Flood,Brazil,9.111025769,2015,25,1126,N/A,N/A
5976,Tornado,Indonesia,9.337428803,2016,2,482,N/A,N/A
5977,Earthquake,Japan,6.545237345,2008,1,1271,N/A,N/A
5978,Hurricane,China,2.491732407,1996,2,474,N/A,N/A
5979,Wildfire,India,6.178590829,1996,2,479,N/A,N/A
5980,Earthquake,India,3.162503128,1995,2,446,N/A,N/A
5981,Earthquake,China,2.87763106,1995,2,539,N/A,N/A
5982,Earthquake,USA,5.622016426,2019,0,2196,N/A,N/A
5983,Flood,Japan,7.590650187,2014,30,1068,N/A,N/A
5984,Earthquake,USA,2.318186874,2009,0,779,N/A,N/A
5985,Earthquake,USA,2.215941494,2005,0,706,N/A,N/A
5986,Wildfire,USA,8.255744544,1994,0,1112,N/A,N/A
5987,Earthquake,USA,2.379542989,1991,0,575,N/A,N/A
5988,Hurricane,Japan,6.043408851,2005,0,1026,N/A,N/A
5989,Hurricane,USA,5.937634161,2019,0,2426,N/A,N/A
5990,Wildfire,India,2.876291127,2008,0,303,N/A,N/A
5991,Earthquake,India,4.953574523,2008,1,993,N/A,N/A
5992,Tornado,Brazil,4.820178506,1991,1,194,N/A,N/A
5993,Flood,India,1.065899075,1996,2,118,N/A,N/A
5994,Wildfire,Brazil,9.898698123,2015,1,1032,N/A,N/A
5995,Wildfire,China,8.126563753,2006,27,1184,N/A,N/A
5996,Hurricane,USA,2.739621186,1999,1,713,N/A,N/A
5997,Hurricane,USA,8.918179953,1997,27,2046,N/A,N/A
5998,Earthquake,Japan,2.3504224,1991,1,291,N/A,N/A
5999,Tornado,Indonesia,7.304831212,2010,2,380,N/A,N/A
6000,Flood,Japan,8.492239747,2006,35,1065,N/A,N/A
6001,Wildfire,Indonesia,1.199069352,2007,2,64,N/A,N/A
6002,Flood,Brazil,1.076673636,2015,2,121,N/A,N/A
6003,Hurricane,Japan,8.306680049,2001,20,1286,N/A,N/A
6004,Wildfire,USA,5.10638491,1993,0,707,N/A,N/A
6005,Tornado,USA,2.457888704,2014,1,391,N/A,N/A
6006,Wildfire,Japan,8.058704408,1993,36,550,N/A,N/A
6007,Earthquake,India,6.734360085,2016,2,1662,N/A,N/A
6008,Hurricane,China,3.476124702,2000,2,730,N/A,N/A
6009,Hurricane,USA,6.243891522,2019,0,2342,N/A,N/A
6010,Tornado,Brazil,4.866082394,2005,1,277,N/A,N/A
6011,Earthquake,India,1.847848315,2018,2,467,N/A,N/A
6012,Tornado,Indonesia,2.571204068,1998,5,101,N/A,N/A
6013,Hurricane,Indonesia,8.460971015,2017,2,1039,N/A,N/A
6014,Wildfire,Japan,7.036220461,1992,0,490,N/A,N/A
6015,Hurricane,India,2.459219853,2005,2,489,N/A,N/A
6016,Earthquake,Indonesia,4.897311706,2011,5,599,N/A,N/A
6017,Wildfire,India,3.092166204,2000,2,304,N/A,N/A
6018,Tornado,USA,2.221809495,1998,1,236,N/A,N/A
6019,Wildfire,China,1.317926068,2008,3,174,N/A,N/A
6020,Flood,China,6.831778712,1992,1,794,N/A,N/A
6021,Earthquake,China,3.596621917,1997,1,790,N/A,N/A
6022,Tornado,Brazil,4.887773321,1994,2,228,N/A,N/A
6023,Earthquake,China,6.516070104,2012,1,1776,N/A,N/A
6024,Hurricane,India,6.789499062,1995,0,997,N/A,N/A
6025,Wildfire,USA,7.201723747,2015,1,1551,N/A,N/A
6026,Earthquake,Indonesia,5.000052389,1994,3,387,N/A,N/A
6027,Wildfire,China,5.521270517,2000,2,739,N/A,N/A
6028,Wildfire,Japan,7.110437766,2011,37,694,N/A,N/A
6029,Earthquake,Brazil,1.999033586,2013,0,359,N/A,N/A
6030,Hurricane,Indonesia,9.824335666,2007,0,942,N/A,N/A
6031,Wildfire,India,7.03024305,2001,34,695,N/A,N/A
6032,Wildfire,Japan,1.338650629,2019,0,145,N/A,N/A
6033,Earthquake,USA,3.330543913,2013,2,1331,N/A,N/A
6034,Flood,USA,6.503734322,2013,0,1512,N/A,N/A
6035,Tornado,Japan,6.547745849,2018,0,562,N/A,N/A
6036,Wildfire,India,8.994866456,2004,39,857,N/A,N/A
6037,Wildfire,India,2.684884858,2003,1,282,N/A,N/A
6038,Flood,Indonesia,3.47223624,1991,2,188,N/A,N/A
6039,Tornado,Japan,1.418211904,1994,0,74,N/A,N/A
6040,Tornado,China,1.435060051,2007,3,158,N/A,N/A
6041,Earthquake,China,4.222788158,1997,1,875,N/A,N/A
6042,Tornado,India,6.261608221,2005,2,458,N/A,N/A
6043,Tornado,Brazil,2.339099211,2017,2,190,N/A,N/A
6044,Hurricane,USA,1.521474975,2009,0,542,N/A,N/A
6045,Flood,Indonesia,5.846785567,2004,0,409,N/A,N/A
6046,Hurricane,Indonesia,7.899774379,2000,4,677,N/A,N/A
6047,Tornado,Indonesia,5.741291604,2016,0,302,N/A,N/A
6048,Hurricane,Brazil,7.880018088,1998,24,931,N/A,N/A
6049,Flood,USA,8.469731824,2005,0,1938,N/A,N/A
6050,Wildfire,Indonesia,5.034107437,1999,3,280,N/A,N/A
6051,Flood,Brazil,7.607862671,1991,27,574,N/A,N/A
6052,Hurricane,China,9.085231828,2012,2,2711,N/A,N/A
6053,Earthquake,India,4.356985679,2008,5,944,N/A,N/A
6054,Flood,India,2.945629471,1997,1,333,N/A,N/A
6055,Earthquake,China,4.834167396,1993,1,932,N/A,N/A
6056,Hurricane,India,3.76610655,2011,1,844,N/A,N/A
6057,Tornado,India,5.56344458,2001,5,409,N/A,N/A
6058,Wildfire,China,1.463979239,1993,1,145,N/A,N/A
6059,Wildfire,China,2.822712165,2010,1,437,N/A,N/A
6060,Hurricane,Indonesia,9.426068545,1995,28,749,N/A,N/A
6061,Flood,USA,9.865789075,2009,0,2086,N/A,N/A
6062,Wildfire,Japan,4.469462815,2012,0,516,N/A,N/A
6063,Tornado,USA,9.491923237,2018,1,1442,N/A,N/A
6064,Earthquake,Japan,6.687665285,1995,0,879,N/A,N/A
6065,Wildfire,USA,4.44580155,2019,0,1062,N/A,N/A
6066,Flood,China,4.97353397,1997,2,679,N/A,N/A
6067,Tornado,China,6.379800151,2003,3,690,N/A,N/A
6068,Wildfire,India,6.48189252,1995,1,537,N/A,N/A
6069,Hurricane,Japan,7.720500541,2012,0,1420,N/A,N/A
6070,Wildfire,India,7.587172766,2011,26,822,N/A,N/A
6071,Tornado,USA,9.742853455,2014,1,1438,N/A,N/A
6072,Wildfire,China,5.820042024,1992,3,533,N/A,N/A
6073,Hurricane,India,2.731199121,2019,2,691,N/A,N/A
6074,Tornado,USA,2.461198013,1994,0,245,N/A,N/A
6075,Flood,India,1.422947336,2004,1,168,N/A,N/A
6076,Hurricane,USA,7.171118113,2005,1,2142,N/A,N/A
6077,Tornado,Indonesia,5.068190556,1991,2,142,N/A,N/A
6078,Flood,India,3.241526839,2015,0,510,N/A,N/A
6079,Wildfire,Indonesia,5.443267807,2017,0,407,N/A,N/A
6080,Tornado,Japan,8.342868769,2000,0,474,N/A,N/A
6081,Tornado,India,9.382203286,2000,1,652,N/A,N/A
6082,Flood,USA,3.446336895,2019,0,904,N/A,N/A
6083,Hurricane,India,1.044956922,2004,4,185,N/A,N/A
6084,Hurricane,Japan,3.396649798,2009,1,620,N/A,N/A
6085,Flood,India,1.886939654,2001,2,240,N/A,N/A
6086,Hurricane,Japan,6.564015448,2010,0,1061,N/A,N/A
6087,Wildfire,Brazil,7.571924855,1998,0,520,N/A,N/A
6088,Earthquake,USA,6.190721078,1996,0,1544,N/A,N/A
6089,Hurricane,Brazil,2.17500297,2014,2,363,N/A,N/A
6090,Hurricane,Indonesia,6.899930063,1997,1,628,N/A,N/A
6091,Earthquake,India,1.252616065,1992,1,192,N/A,N/A
6092,Earthquake,China,3.426666288,1992,0,609,N/A,N/A
6093,Flood,Indonesia,6.361959627,2019,5,626,N/A,N/A
6094,Earthquake,China,6.762642025,2003,0,1642,N/A,N/A
6095,Tornado,Brazil,2.495290567,2003,0,153,N/A,N/A
6096,Flood,Japan,2.941492128,2000,2,316,N/A,N/A
6097,Wildfire,India,6.174218504,2009,1,678,N/A,N/A
6098,Hurricane,Brazil,5.232215654,2018,2,1012,N/A,N/A
6099,Flood,India,3.658451225,1994,2,339,N/A,N/A
6100,Hurricane,India,7.853069324,1993,32,1058,N/A,N/A
6101,Flood,China,3.821749798,2001,1,551,N/A,N/A
6102,Wildfire,India,5.435531242,2006,0,549,N/A,N/A
6103,Flood,Brazil,4.597314839,1995,1,379,N/A,N/A
6104,Hurricane,China,3.098854671,2004,0,673,N/A,N/A
6105,Earthquake,Indonesia,0.758161547,2001,2,70,N/A,N/A
6106,Hurricane,China,7.634554384,2017,24,2237,N/A,N/A
6107,Flood,USA,6.639096073,2013,0,1648,N/A,N/A
6108,Tornado,Japan,3.481715634,2015,0,274,N/A,N/A
6109,Wildfire,Japan,2.705129112,2009,0,254,N/A,N/A
6110,Hurricane,USA,9.607797901,2012,35,3554,N/A,N/A
6111,Wildfire,Brazil,5.375955004,1993,1,318,N/A,N/A
6112,Wildfire,Japan,2.889713312,2012,0,293,N/A,N/A
6113,Earthquake,Japan,3.962949051,2010,0,824,N/A,N/A
6114,Hurricane,Indonesia,7.958110416,2010,21,878,N/A,N/A
6115,Earthquake,Brazil,4.979780746,2012,0,929,N/A,N/A
6116,Earthquake,Indonesia,4.046158345,2012,3,466,N/A,N/A
6117,Hurricane,Indonesia,6.377551814,2009,2,648,N/A,N/A
6118,Hurricane,India,1.496665043,2001,1,248,N/A,N/A
6119,Hurricane,Japan,4.811326129,1992,1,525,N/A,N/A
6120,Flood,China,3.37997377,1992,0,402,N/A,N/A
6121,Flood,Japan,5.880762626,2007,0,753,N/A,N/A
6122,Hurricane,Brazil,8.91612979,1990,0,801,N/A,N/A
6123,Tornado,Japan,7.492875077,2003,1,487,N/A,N/A
6124,Flood,India,2.229952416,1992,2,195,N/A,N/A
6125,Flood,Indonesia,5.695224176,1994,1,335,N/A,N/A
6126,Earthquake,Brazil,5.784729468,1999,1,837,N/A,N/A
6127,Flood,China,8.086998956,1996,36,1254,N/A,N/A
6128,Hurricane,India,7.962977866,1996,2,1184,N/A,N/A
6129,Flood,USA,8.417676713,1997,40,1563,N/A,N/A
6130,Earthquake,India,5.760240952,2013,1,1257,N/A,N/A
6131,Tornado,India,2.419244481,1994,3,146,N/A,N/A
6132,Hurricane,India,4.920500709,1993,0,684,N/A,N/A
6133,Tornado,China,3.338164302,2014,0,404,N/A,N/A
6134,Tornado,India,2.267946056,2000,4,148,N/A,N/A
6135,Earthquake,India,1.031428405,1994,2,153,N/A,N/A
6136,Hurricane,China,7.045842537,2003,0,1551,N/A,N/A
6137,Hurricane,USA,3.262150731,2018,0,1328,N/A,N/A
6138,Wildfire,Brazil,9.46830097,2012,0,815,N/A,N/A
6139,Hurricane,Brazil,1.501922003,2017,3,242,N/A,N/A
6140,Tornado,USA,9.558084653,1996,39,1046,N/A,N/A
6141,Tornado,Brazil,9.110483458,2013,1,627,N/A,N/A
6142,Wildfire,Indonesia,3.389309206,2015,1,253,N/A,N/A
6143,Earthquake,India,1.017491539,2012,0,226,N/A,N/A
6144,Tornado,China,5.244300741,2003,3,509,N/A,N/A
6145,Tornado,India,7.107990318,1995,1,403,N/A,N/A
6146,Wildfire,Indonesia,4.636176416,2018,2,350,N/A,N/A
6147,Earthquake,India,1.997872947,2004,5,356,N/A,N/A
6148,Earthquake,Indonesia,5.568377551,2001,2,598,N/A,N/A
6149,Hurricane,USA,6.634621252,2016,2,2538,N/A,N/A
6150,Wildfire,China,4.354070817,1994,2,484,N/A,N/A
6151,Flood,USA,4.298328841,2017,1,1236,N/A,N/A
6152,Tornado,India,4.862242954,2003,1,358,N/A,N/A
6153,Hurricane,Indonesia,8.000627512,2016,0,925,N/A,N/A
6154,Wildfire,China,1.206082498,2017,1,192,N/A,N/A
6155,Wildfire,Brazil,5.741185792,2002,1,469,N/A,N/A
6156,Tornado,Brazil,7.174031579,2012,0,479,N/A,N/A
6157,Hurricane,Brazil,6.44281152,2019,3,1162,N/A,N/A
6158,Earthquake,Japan,1.344348135,2017,1,316,N/A,N/A
6159,Tornado,USA,4.502055723,1991,1,386,N/A,N/A
6160,Wildfire,India,4.358253078,1990,5,345,N/A,N/A
6161,Flood,Brazil,1.532561074,2001,2,144,N/A,N/A
6162,Tornado,Indonesia,2.347236973,1995,2,80,N/A,N/A
6163,Earthquake,China,4.313050566,2014,1,1290,N/A,N/A
6164,Wildfire,USA,2.655627373,1994,2,388,N/A,N/A
6165,Flood,India,2.570583343,1997,1,259,N/A,N/A
6166,Hurricane,USA,5.925278425,2002,0,1629,N/A,N/A
6167,Tornado,Japan,7.806327394,2018,0,644,N/A,N/A
6168,Earthquake,Brazil,1.733167356,2004,3,237,N/A,N/A
6169,Hurricane,India,9.740407851,2009,29,1966,N/A,N/A
6170,Tornado,India,5.539085187,2003,2,412,N/A,N/A
6171,Hurricane,India,2.409559167,2004,2,387,N/A,N/A
6172,Hurricane,Japan,1.247944706,1990,0,127,N/A,N/A
6173,Wildfire,Brazil,8.100748123,2004,1,621,N/A,N/A
6174,Wildfire,Brazil,7.470169057,1998,29,551,N/A,N/A
6175,Flood,China,3.836210624,1991,1,429,N/A,N/A
6176,Hurricane,China,4.761480494,1997,2,919,N/A,N/A
6177,Hurricane,Japan,1.746325187,2005,1,262,N/A,N/A
6178,Hurricane,Indonesia,2.165759936,2016,2,293,N/A,N/A
6179,Hurricane,Brazil,7.202801759,2009,23,1060,N/A,N/A
6180,Flood,Japan,3.529326174,2001,1,348,N/A,N/A
6181,Wildfire,USA,5.154494772,2012,0,977,N/A,N/A
6182,Tornado,India,8.34547649,2008,2,704,N/A,N/A
6183,Tornado,India,3.731566676,2012,0,339,N/A,N/A
6184,Hurricane,USA,3.673568264,1990,0,781,N/A,N/A
6185,Flood,Brazil,4.296045298,1993,1,326,N/A,N/A
6186,Flood,Brazil,7.938959967,2006,38,879,N/A,N/A
6187,Tornado,China,5.207962655,2004,1,539,N/A,N/A
6188,Flood,USA,5.00647084,1992,0,763,N/A,N/A
6189,Wildfire,Brazil,1.319041392,1992,1,71,N/A,N/A
6190,Flood,Japan,8.967717522,2001,37,928,N/A,N/A
6191,Earthquake,Indonesia,5.107557667,1998,3,468,N/A,N/A
6192,Wildfire,Japan,7.430130246,1994,34,495,N/A,N/A
6193,Wildfire,India,3.420469908,2019,2,422,N/A,N/A
6194,Earthquake,Japan,0.927366196,1994,0,121,N/A,N/A
6195,Wildfire,Brazil,9.177399629,2003,0,767,N/A,N/A
6196,Earthquake,Japan,4.778523787,2002,0,825,N/A,N/A
6197,Tornado,Brazil,9.03877883,1994,2,420,N/A,N/A
6198,Tornado,USA,1.951359375,1994,0,191,N/A,N/A
6199,Earthquake,Indonesia,4.867292396,1993,3,372,N/A,N/A
6200,Hurricane,Brazil,6.506820364,2011,1,1021,N/A,N/A
6201,Tornado,China,3.722020996,2013,1,434,N/A,N/A
6202,Tornado,USA,8.440989814,1995,30,809,N/A,N/A
6203,Hurricane,Indonesia,2.817341011,2001,4,257,N/A,N/A
6204,Flood,Japan,1.042630087,1991,0,81,N/A,N/A
6205,Wildfire,India,8.17780808,2009,1,826,N/A,N/A
6206,Tornado,Indonesia,2.546535571,2002,1,104,N/A,N/A
6207,Earthquake,India,4.914113971,1996,2,826,N/A,N/A
6208,Flood,Indonesia,6.375894566,2007,1,435,N/A,N/A
6209,Flood,India,8.641830228,2016,2,1246,N/A,N/A
6210,Tornado,India,2.431628624,2009,1,209,N/A,N/A
6211,Hurricane,China,5.48797186,2015,0,1688,N/A,N/A
6212,Hurricane,Indonesia,4.514304583,1990,2,293,N/A,N/A
6213,Earthquake,Brazil,6.537713556,1995,0,827,N/A,N/A
6214,Hurricane,USA,9.966590706,1998,22,2697,N/A,N/A
6215,Tornado,Brazil,7.042223054,2018,0,500,N/A,N/A
6216,Earthquake,China,2.196829198,1992,1,443,N/A,N/A
6217,Tornado,Japan,8.74348162,2019,25,836,N/A,N/A
6218,Tornado,USA,8.285088739,1997,0,853,N/A,N/A
6219,Flood,USA,2.207932828,1997,1,392,N/A,N/A
6220,Flood,Japan,9.321347023,1997,23,884,N/A,N/A
6221,Hurricane,USA,6.946141832,2004,0,2132,N/A,N/A
6222,Flood,Indonesia,4.515267156,1998,2,294,N/A,N/A
6223,Wildfire,China,6.658416336,2007,0,922,N/A,N/A
6224,Flood,Indonesia,2.305299797,1998,2,146,N/A,N/A
6225,Flood,Indonesia,1.599413999,1995,4,91,N/A,N/A
6226,Flood,India,7.394383228,1991,1,703,N/A,N/A
6227,Wildfire,Brazil,8.072663379,2008,21,704,N/A,N/A
6228,Flood,USA,4.951157184,1999,0,884,N/A,N/A
6229,Tornado,Brazil,2.868461374,2013,1,203,N/A,N/A
6230,Tornado,India,9.128378531,2018,34,976,N/A,N/A
6231,Earthquake,Japan,2.978702821,1994,0,430,N/A,N/A
6232,Flood,China,5.748054204,1996,1,794,N/A,N/A
6233,Flood,USA,7.1991316,2010,0,1691,N/A,N/A
6234,Tornado,Japan,1.061842695,2003,1,69,N/A,N/A
6235,Flood,China,7.891952011,2003,20,1333,N/A,N/A
6236,Tornado,Japan,7.822577362,1997,32,484,N/A,N/A
6237,Flood,India,9.817061186,2011,28,1488,N/A,N/A
6238,Earthquake,Japan,3.248688531,2012,0,626,N/A,N/A
6239,Tornado,Japan,9.540753642,1992,20,481,N/A,N/A
6240,Hurricane,China,9.443507559,1995,1,1958,N/A,N/A
6241,Tornado,USA,7.69902517,2003,0,863,N/A,N/A
6242,Tornado,India,8.979898454,2001,2,643,N/A,N/A
6243,Hurricane,Japan,1.679538383,2008,0,300,N/A,N/A
6244,Wildfire,China,5.543077835,2014,1,827,N/A,N/A
6245,Earthquake,USA,3.169154076,2005,0,1114,N/A,N/A
6246,Hurricane,USA,5.27859548,2000,2,1416,N/A,N/A
6247,Earthquake,Japan,5.233277103,1991,1,682,N/A,N/A
6248,Hurricane,India,6.564459327,2002,0,1196,N/A,N/A
6249,Wildfire,Brazil,6.993830601,2017,0,746,N/A,N/A
6250,Earthquake,Brazil,2.115352048,2019,2,415,N/A,N/A
6251,Wildfire,China,8.655181844,1993,0,856,N/A,N/A
6252,Tornado,Brazil,7.527445674,2005,38,421,N/A,N/A
6253,Wildfire,China,5.779710063,1991,1,524,N/A,N/A
6254,Tornado,China,7.578824097,2010,0,889,N/A,N/A
6255,Wildfire,USA,6.43611327,2010,0,1258,N/A,N/A
6256,Wildfire,USA,1.919676885,2010,0,375,N/A,N/A
6257,Tornado,Indonesia,1.982299588,1993,0,65,N/A,N/A
6258,Tornado,Indonesia,7.460460125,1993,26,236,N/A,N/A
6259,Flood,India,6.71344295,2013,2,915,N/A,N/A
6260,Earthquake,Brazil,4.576195615,1996,3,521,N/A,N/A
6261,Hurricane,India,3.820329988,1992,2,543,N/A,N/A
6262,Wildfire,USA,9.452602212,1992,37,1291,N/A,N/A
6263,Tornado,Brazil,8.144054895,2018,2,584,N/A,N/A
6264,Earthquake,Indonesia,3.70357079,1994,1,296,N/A,N/A
6265,Tornado,Brazil,1.238324837,2000,1,72,N/A,N/A
6266,Wildfire,India,7.057478148,1992,22,502,N/A,N/A
6267,Tornado,USA,8.30853531,1991,34,744,N/A,N/A
6268,Tornado,China,3.781189371,1998,1,350,N/A,N/A
6269,Flood,India,6.542384606,2003,1,847,N/A,N/A
6270,Earthquake,China,3.152794936,2019,0,1132,N/A,N/A
6271,Flood,India,9.553812247,2005,2,1298,N/A,N/A
6272,Hurricane,Japan,4.546415288,1992,0,508,N/A,N/A
6273,Tornado,Brazil,6.488161391,1999,1,376,N/A,N/A
6274,Wildfire,Brazil,3.845772412,2010,2,349,N/A,N/A
6275,Flood,Indonesia,8.33669903,2002,25,613,N/A,N/A
6276,Earthquake,China,5.354409536,2007,1,1474,N/A,N/A
6277,Earthquake,China,3.354422238,1999,2,803,N/A,N/A
6278,Wildfire,China,9.32788047,2007,39,1422,N/A,N/A
6279,Wildfire,Brazil,5.654930474,1994,2,388,N/A,N/A
6280,Hurricane,Japan,9.846889051,2006,1,1621,N/A,N/A
6281,Earthquake,India,2.461248373,1999,4,458,N/A,N/A
6282,Hurricane,Brazil,9.808201423,1992,1,1086,N/A,N/A
6283,Hurricane,India,5.682236468,1999,3,950,N/A,N/A
6284,Wildfire,USA,7.6244708,1996,38,1024,N/A,N/A
6285,Wildfire,Japan,7.485373066,2013,35,873,N/A,N/A
6286,Flood,China,6.850141208,2019,1,1606,N/A,N/A
6287,Hurricane,China,7.822806906,2006,21,1969,N/A,N/A
6288,Earthquake,Brazil,4.8937447,2015,2,861,N/A,N/A
6289,Earthquake,Brazil,4.123551116,2009,1,691,N/A,N/A
6290,Wildfire,Japan,1.136407892,1993,2,83,N/A,N/A
6291,Hurricane,India,4.620954411,2003,5,774,N/A,N/A
6292,Flood,Brazil,5.960329329,2007,0,586,N/A,N/A
6293,Hurricane,China,2.653943982,2019,2,775,N/A,N/A
6294,Wildfire,Indonesia,6.544899721,1996,2,287,N/A,N/A
6295,Tornado,China,2.525241063,2001,0,220,N/A,N/A
6296,Wildfire,Brazil,1.024219238,2019,2,96,N/A,N/A
6297,Earthquake,Japan,5.551611844,1994,1,762,N/A,N/A
6298,Tornado,USA,8.512405055,2015,0,1355,N/A,N/A
6299,Flood,Brazil,2.014347582,1994,1,172,N/A,N/A
6300,Wildfire,USA,5.307331075,1995,1,718,N/A,N/A
6301,Flood,Japan,5.058584597,1996,1,506,N/A,N/A
6302,Wildfire,USA,2.122603946,2001,0,340,N/A,N/A
6303,Hurricane,India,5.126133045,2012,1,1127,N/A,N/A
6304,Earthquake,India,3.118454266,1999,3,556,N/A,N/A
6305,Flood,Brazil,8.901613059,2013,0,964,N/A,N/A
6306,Earthquake,India,5.605207941,2001,0,1023,N/A,N/A
6307,Wildfire,Japan,1.239642194,2003,0,118,N/A,N/A
6308,Earthquake,Indonesia,5.056706731,1998,0,436,N/A,N/A
6309,Flood,Indonesia,8.00144108,2008,40,661,N/A,N/A
6310,Earthquake,India,5.67667586,2000,2,903,N/A,N/A
6311,Earthquake,China,2.838111631,2007,0,783,N/A,N/A
6312,Wildfire,Japan,4.685884486,2014,1,484,N/A,N/A
6313,Wildfire,China,5.636633782,1991,1,546,N/A,N/A
6314,Earthquake,India,6.441641346,1999,2,1017,N/A,N/A
6315,Hurricane,China,5.639914432,2011,0,1383,N/A,N/A
6316,Flood,India,5.951795397,1994,0,588,N/A,N/A
6317,Tornado,India,3.193469446,1999,1,239,N/A,N/A
6318,Wildfire,Indonesia,4.837152481,1995,1,220,N/A,N/A
6319,Hurricane,Brazil,3.380152051,2012,2,497,N/A,N/A
6320,Tornado,Brazil,3.48496953,2002,1,204,N/A,N/A
6321,Wildfire,Indonesia,9.705045786,2000,1,488,N/A,N/A
6322,Earthquake,Brazil,1.747123774,2005,1,258,N/A,N/A
6323,Hurricane,USA,9.067085964,2000,30,2549,N/A,N/A
6324,Flood,Japan,7.083223053,1995,23,665,N/A,N/A
6325,Earthquake,India,4.419395876,1990,1,597,N/A,N/A
6326,Wildfire,China,6.552667237,2013,1,1044,N/A,N/A
6327,Earthquake,Japan,0.739240716,2011,0,138,N/A,N/A
6328,Wildfire,USA,4.03759121,2016,2,914,N/A,N/A
6329,Wildfire,India,2.077443817,1995,2,166,N/A,N/A
6330,Hurricane,Brazil,9.049871917,1994,32,988,N/A,N/A
6331,Earthquake,USA,4.750167437,2018,0,2084,N/A,N/A
6332,Earthquake,India,6.428559975,2015,1,1374,N/A,N/A
6333,Wildfire,USA,8.051093657,2011,39,1546,N/A,N/A
6334,Wildfire,Indonesia,3.675596836,2007,3,231,N/A,N/A
6335,Hurricane,Indonesia,9.86642123,2019,2,1308,N/A,N/A
6336,Hurricane,Brazil,2.156028564,2014,2,370,N/A,N/A
6337,Earthquake,China,6.263901806,2007,1,1770,N/A,N/A
6338,Hurricane,China,2.930921123,2004,3,654,N/A,N/A
